Foothill Oaks Elementary,Sacramento,95842,http://foothilloaks.twinriversusd.org/
Adams Middle,Redondo Beach,90278,https://www.adamsmiddle.org/
Washington Intermediate,Dinuba,93618,http://washington.dinuba.k12.ca.us/
Centennial Independent Study,Madera,93636,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=20755800111443
Natomas Middle,Sacramento,95835,https://natomasunified.org/nms/
Exeter Independent Study (Alternative),Exeter,93221,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=54768365430087
Carmenita Middle,Cerritos,90703,https://www.carmenitams.us/
Park Elementary,Alhambra,91801,https://www.parkelementary.org/
Nova Opportunity,Sacramento,95838,http://nova.twinriversusd.org/
Leadership Military Academy,Moreno Valley,92553,https://www.lmaschools.org/
White Hill Middle,Fairfax,94930,https://www.rossvalleyschools.org/whitehill
Joshua Circle Elementary,Hesperia,92345,https://www.joshuacircleelementary.org/
Sycamore Elementary,Upland,91786,http://ses-uusd-ca.schoolloop.com/
Caliber: ChangeMakers Academy,Vallejo,94590,http://www.calibercma.org/
Century High,Alhambra,91801,https://www.centuryhs.org/
Alliance Jack H. Skirball Middle,Los Angeles,90059,https://www.skirballmiddle.org/
SCALE Leadership Academy,Acton,93510,https://www.greatschools.org/california/acton/31682-SCALE-Leadership-Academy/
Eel River Charter,Covelo,95428,http://www.eelriverschool.net/
Lime Street Elementary,Hesperia,92345,https://www.limestreetelementary.org/
Valencia Elementary,Upland,91784,https://ve-uusd-ca.schoolloop.com/
San Antonio ROP,Pomona,91767,https://ace.pusd.org/apps/pages/ROP
Norton Science and Language Academy,San Bernardino,92408,http://nsla.lewiscenter.org/
Farmersville High,Farmersville,93223,http://www.farmersville.k12.ca.us/Domain/9
KIPP Adelante Preparatory Academy,San Diego,92101,https://www.kipp.org/school/kipp-adelante-preparatory-academy/
Mueller Charter (Robert L.),Chula Vista,91910,http://muellercharterschool.org/index.html
Oak Glen High,Valley Center,92082,https://oghs-vcpusd-ca.schoolloop.com/
Thelma Bedell Elementary,Santa Paula,93060,https://www.santapaulaunified.org/Bedell
Riverdale High,Riverdale,93656,https://www.rjusd.org/
Independence High,Paso Robles,93446,https://www.pasoschools.org/Independence
Optimist Charter,Los Angeles,90042,https://www.oyhfs.org/landoptimistcharterschool.html
Foothill Ranch Middle,Sacramento,95842,http://frms.twinriversusd.org/
Chico Country Day,Chico,95928,https://www.chicocountryday.org/
Provisional Accelerated Learning Academy,San Bernardino,92407,https://www.palcenter.org/
Bonsall West Elementary,Oceanside,92057,https://bw.bonsallusd.com/
Sierra View Elementary,Oakdale,95361,https://sv-ojusd-ca.schoolloop.com/
Aspire East Palo Alto Charter,East Palo Alto,94303,https://aspirepublicschools.org/locations/bay-area/aspire-east-palo-alto-charter-school/
Natomas Pacific Pathways Prep Elementary,Sacramento,95834,http://np3middle.com/
Valley High,Hayfork,96041,https://www.mvusd.us/schools/valley-high
Horizon High,Riverdale,93656,https://www.greatschools.org/california/riverdale/933-Horizon-High-School/
Eagle Ranch Elementary,Adelanto,92301,https://www.aesd.net/ers/home
Las Lomas High,Walnut Creek,94596,https://www.acalanes.k12.ca.us/laslomas
New Designs Charter School-Watts,Los Angeles,90061,https://www.newdesignscharter.com/
Fair Oaks Elementary,Oakdale,95361,https://www.fairoakselementary.com/
Luiseno,Corona,92883,https://ls.leusd.k12.ca.us/
Ronald Reagan Academy,Dinuba,93618,https://www.dinuba.k12.ca.us/Domain/16
Yuba Environmental Science Charter Academy,Oregon House,95962,https://yescharteracademy.org/
Central Sierra ROP,Placerville,95667,http://edcoe.org/educational-services/support-services/central-sierra-rop
Cottonwood Canyon Elementary,Lake Elsinore,92532,https://cce.leusd.k12.ca.us/
Mill Street Elementary,Orland,95963,http://mill.orlandusd.net/
Winifred Pifer Elementary,Paso Robles,93446,https://www.pasoschools.org/winifredpifer
Santa Fe Elementary,Porterville,93257,https://santafe.portervilleschools.org/
Bright Star Secondary Charter Academy,Los Angeles,90047,https://www.brightstarschools.org/BSSCA
Valor Academy Middle,North Hills,91343,https://www.brightstarschools.org/vam
Opal Robinson Elementary,Manhattan Beach,90266,https://robinsonelementary.org/
Smythe Academy of Arts and Sciences,Sacramento,95833,http://smythe6.twinriversusd.org/
Richard M. Moon Primary,Waterford,95386,https://www.waterford.k12.ca.us/o/richard-m-moon-primary
Village Elementary,North Highlands,95660,http://village.twinriversusd.org/
Valor Academy Elementary,Northridge,91325,https://www.brightstarschools.org/VAES
Dos Pueblos Senior High,Goleta,93117,https://dphs.sbunified.org/
Catherine L. Zane Middle,Eureka,95501,https://zane.eurekacityschools.org/
North Fork Elementary,North Fork,93643,http://nfs.chawanakee.k12.ca.us/
Helen Hunt Jackson Elementary,Temecula,92592,https://www.tvusd.k12.ca.us/JES
Environmental Charter Middle,Gardena,90247,https://ecsonline.org/ecms-gardena/
California Heritage Youthbuild Academy II,Redding,96002,http://www.chybacharter.com/
Pauba Valley Elementary,Temecula,92592,https://www.tvusd.k12.ca.us/PVES
Marce Becerra Academy,Healdsburg,95448,https://hhs-healdsburgusd-ca.schoolloop.com/mba
Foothill High,Sacramento,95842,http://fhs.twinriversusd.org/
American Lakes,Sacramento,95833,https://natomasunified.org/als/
Lincoln Elementary,Dinuba,93618,https://www.dinuba.k12.ca.us/Lincoln
SD Global Vision Academy,San Diego,92116,https://www.sdgva.org/
Sutter Peak Charter Academy,Live Oak,95953,https://pacificcharters.org/about/schools/sutterpeakcharteracademy/
Sol Aureus College Preparatory,Sacramento,95831,https://sacprep.org/
Kaweah High,Exeter,93221,https://khs.exeter.k12.ca.us/
Granada Elementary,Alhambra,91801,https://www.granadaelementary.org/
MARC High,Caruthers,93609,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=10755981030543
Vintage Hills Elementary,Temecula,92592,https://www.tvusd.k12.ca.us/VHES
Georgia Brown Dual Immersion Magnet Elementary,Paso Robles,93446,https://www.pasoschools.org/GeorgiaBrown
