Harvest Hill S.T.E.A.M. Academy,Winchester,92596,https://www.menifeeusd.org/HHSA
Contreras Lrng Center-Los Angeles Sch of Global Studies,Los Angeles,90017,https://www.lasgs.net/
Heritage High,Romoland,92585,https://www.hhs.puhsd.org/
El Dorado High,Placentia,92870,https://www.edhs.org/
Edith Landels Elementary,Mountain View,94041,https://landels.mvwsd.org/
Paradise Elementary,Paradise,95969,http://www.pusdk12.org/SchoolsPrograms/Elementary--Intermediate-Schools/Paradise-Elementary-School/
Richard Haynes Elementary,Ontario,91762,https://www.omsd.net/Haynes
La Canada Elementary,Lompoc,93436,https://lacanadaelementary.lusd.org/
Westmont Elementary,Huntington Beach,92647,https://www.ovsd.org/westmont
Livingston Middle,Livingston,95334,https://lms.livingstonusd.org/
Oak Grove Elementary,Sebastopol,95472,https://www.ogusd.org/Page/122
Rancho Las Positas Elementary,Livermore,94551,https://www.livermoreschools.org/rancho
Taylor (Bertha) Elementary,San Jose,95123,https://www.greatschools.org/california/san-jose/5601-Taylor-Bertha-Elementary-School/
Madison Elementary,Pasadena,91104,https://www.pusd.us/madison
Kettleman City Elementary,Kettleman City,93239,https://www.rsusd.net/o/kces
Corona del Mar High,Newport Beach,92660,https://cdm.nmusd.us/
Frontier High,Camarillo,93010,https://www.frontierhigh.us/
Desert Hot Springs High,Desert Hot Springs,92240,https://www.psusd.us/dhshs
LIFE Academy,Oakland,94601,https://lifeacademyoak.org/
Prospect High (Continuation),Pleasant Hill,94523,https://pnshs-mdusd-ca.schoolloop.com/
Laurel Elementary,Oakley,94561,https://lau-ouesd-ca.schoolloop.com/
Sophia T. Salvin Special Education Center,Los Angeles,90007,https://explorelausd.schoolmint.net/school-finder/schools/1727/sophia-t-salvin-special-education-center
Felicitas and Gonzalo Mendez High,Los Angeles,90033,https://www.mendezhs.org/
Condor Elementary,Twentynine Palms,92277,https://www.morongousd.com/condorelementaryschool_home.aspx
Lindsay Preschool,Lindsay,93247,https://www.lindsay.k12.ca.us/
Orcutt Junior High,Santa Maria,93455,http://ojhs.orcuttschools.net/
Alpha Elementary,Madera,93637,https://www.madera.k12.ca.us/alpha
Benjamin Franklin Senior High,Los Angeles,90042,https://franklinhs.org/
La Jolla Elementary,Moreno Valley,92555,https://lajolla.mvusd.net/
Newcomb Academy,Long Beach,90808,https://lbnewcomb.schoolloop.com/
North Monterey County Middle,Castroville,95012,https://www.nmcusd.org/Domain/12
Alhambra Senior High,Martinez,94553,https://www.alhambrahigh.org/
Augustus F. Hawkins High B Community Health Advocates,Los Angeles,90044,https://www.hawkinshs.org/apps/pages/CHAS
Martin Luther King Jr. Elementary,Los Angeles,90062,https://king-lausd-ca.schoolloop.com/
