Peter Pendleton Elementary,Coachella,92236,https://ppes.cvusd.us/peter-pendleton-elementary,
D. Russell Parks Junior High,Fullerton,92833,https://parks.fullertonsd.org/,
Mountain Avenue Elementary,La Crescenta,91214,https://www.gusd.net/mountainavenue,
Terrace View Elementary,Grand Terrace,92313,https://www.colton.k12.ca.us/terraceview,
Harvest Elementary,Delano,93215,https://www.duesd.org/harvest,
Vista La Mesa Academy,La Mesa,91941,https://vlma.lemongrovesd.net/,
Columbus Elementary,Glendale,91203,https://www.gusd.net/columbus,
Coast High,Huntington Beach,92647,https://www.coasthighschool.com/,
Junction Elementary,Palo Cedro,96073,https://www.junctionesd.net/,
Mountain View (Alternative),Reedley,93654,https://www.cde.ca.gov/schooldirectory/details?cdscode=10622651030378,
Portola-Butler Continuation High,King City,93930,https://www.portolabutlerhs.org/,
Joseph Kerr Middle,Elk Grove,95624,http://jkms.egusd.net/,
Olive Grove Elementary,Antelope,95843,https://ol-dcjesd-ca.schoolloop.com/,
Anderson (Linford L.) Elementary,Dixon,95620,https://anderson.dixonusd.org/,
Ramblewood Elementary,San Jose,95121,https://ramblewood.fmsd.org/,
Daylor (William) High (Continuation),Sacramento,95823,http://daylor.egusd.net/,
Matt Garcia Career and College Academy,Fairfield,94533,https://www.fsusd.org/Garcia,
Cinnamon Elementary,Lemoore,93245,https://www.luesd.k12.ca.us/o/ce,
Summit High (Continuation),La Quinta,92253,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=33670580114504,
Mather Heights Elementary,Mather,95655,https://www.fcusd.org/MHE,
Kelly Elementary,Compton,90221,https://kles-compton-ca.schoolloop.com/,
Special Education Preschool,King City,93930,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=27660500121863,
Foresthill Divide,Foresthill,95631,http://www.fusd.org/,
La Fetra Elementary,Glendora,91741,https://www.lafetralions.org/,
Marion Mix Elementary,Elk Grove,95758,http://blogs.egusd.net/mix/,
Nell Dawson Elementary,Coalinga,93210,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621256110225,
College View,Glendale,91207,https://www.gusd.net/collegeview,
McCardle Elementary,Fresno,93710,https://www.fresnounified.org/schools/mccardle,
Christa McAuliffe Elementary,Saratoga,95070,https://www.cusdk8.org/mcauliffe,
John Adams Early Childhood Learning Center,La Quinta,92253,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=33670580134353,
Fruitvale Elementary,Hemet,92545,https://fruitvale.hemetusd.org/,
Junction City Elementary,Junction City,96048,http://www.jcesd.org/,
Wilson Jr. High,El Centro,92243,https://wilsonwarriors.edlioschool.com/,
Katherine R. Smith Elementary,San Jose,95122,https://ksmithschool.eesd.org/,
Carquinez Middle,Crockett,94525,https://www.jsusd.org/Page/11,
Valinda School of Academics,Valinda,91744,https://vsa-hlpusd-ca.schoolloop.com/,
Garretson Elementary,Corona,92879,https://garretson.cnusd.k12.ca.us/,
Ocean Knoll Elementary,Encinitas,92024,http://www.eusd.net/ocean-knoll/,
Ladera Palma Elementary,La Habra,90631,https://www.lahabraschools.org/laderapalma,
Post Elementary,Westminster,92683,https://post.ggusd.us/,
Los Cerritos Middle,Thousand Oaks,91362,https://www.conejousd.org/loscerritos,
Gilroy High,Gilroy,95020,https://gilroyhs.gilroyunified.org/,
Hickman Elementary,Hickman,95323,http://hes.hickmanschools.org/,
Joseph M. Simas,Hanford,93230,https://simas.hanfordesd.org/,
Emerson (Ralph Waldo) Elementary,Rosemead,91770,https://emerson.garvey.k12.ca.us/,
Fort Bragg Middle,Fort Bragg,95437,https://sites.google.com/fbusd.us/middleschool/home,
Valhalla High,El Cajon,92019,https://valhalla.guhsd.net/,
Lower Lake High,Lower Lake,95457,https://llhs.konoctiusd.org/,
Suisun Valley Elementary,Fairfield,94534,https://www.fsusd.org/suisunvalley,
Special Education-Preschool-Laurel,Castro Valley,94546,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=01611920119842,
Century Academy,Thousand Oaks,91360,https://www.conejousd.org/centuryacademy,
Ladd Lane Elementary,Hollister,95023,https://ll.hesd.org/,
Firebaugh Middle,Firebaugh,93622,http://fms.fldusd.org/,
Fall River Elementary Community Day,Fall River Mills,96028,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=45699896119390,
Joseph Sims Elementary,Elk Grove,95758,http://blogs.egusd.net/sims/,
Golden Valley Elementary,Orosi,93647,http://gvs.cojusd.org/,
Nueva Vista Continuation High,Jurupa Valley,92509,https://jurupausd.org/schools/NuevaVistaContinuationHigh/Pages/Default.aspx,
Kelseyville Learning Academy,Kelseyville,95451,https://www.kvusd.org/KLA/,
Wedgeworth Elementary,Hacienda Heights,91745,https://wes-hlpusd-ca.schoolloop.com/,
Sunny Hills High,Fullerton,92833,https://www.fjuhsd.org/domain/12,
Yerba Buena Elementary,Agoura Hills,91301,https://www.lvusd.org/ybes,
El Camino High,Rohnert Park,94928,https://www.scoe.org/pub/school/43,
Ezekiel Balderas Elementary,Fresno,93725,https://www.fresnounified.org/schools/balderas,
Gateway Educational Options,Redding,96003,http://geo.gwusd.org/,
E. M. Grimmer Elementary,Fremont,94538,https://www.greatschools.org/california/fremont/81-E.-M.-Grimmer-Elementary-School/,
Dent Elementary,Escalon,95320,https://www.dentschool.org/,
Lairon College Preparatory Academy,San Jose,95111,https://lairon.fmsd.org/,
Cottonwood Preschool,Cottonwood,96022,https://north.cwusd.com/preschool,
Davis Senior High,Davis,95616,https://dshs.djusd.net/,
Del Dios Academy of Arts and Sciences,Escondido,92025,https://sites.google.com/eusd.org/deldios/,
Dorothy Grant Innovations Academy,Fontana,92336,https://www.fusd.net/Domain/16,
Victress Bower School for Exceptional Students,Norco,92860,https://victressbower.cnusd.k12.ca.us/,
Benjamin Franklin Intermediate,Colma,94015,https://www.jsd.k12.ca.us/BFranklin,
Thomas Law Reed Elementary,Reedley,93654,https://reed.kcusd.com/,
Durham Elementary,Durham,95938,https://des.durhamunified.org/,
John Marshall Elementary,Westminster,92683,https://marshall.ggusd.us/,
Stanford Elementary,Garden Grove,92841,https://stanford.ggusd.us/,
Princeton Street Elementary,Delano,93215,https://www.duesd.org/princeton,
Hueneme Elementary,Port Hueneme,93041,https://www.huensd.k12.ca.us/,
Oak Grove Middle,Jamul,91935,https://www.jdusd.net/OGMS/,
Ladera Vista Junior High School of the Arts,Fullerton,92831,https://ladera.fullertonsd.org/,
Leggett Valley High,Leggett,95585,https://www.leggett.k12.ca.us/,
Imperial Valley Home School Academy,El Centro,92243,https://www.ivhsa.org/,
Brownell Middle,Gilroy,95020,https://brownell.gilroyunified.org/,
Whitcomb Continuation High,Glendora,91740,https://www.whitcombhigh.net/,
Grazide Elementary,Hacienda Heights,91745,https://ges-hlpusd-ca.schoolloop.com/,
Lakeview Elementary,Lakeside,92040,https://www.lsusd.net/lv,
Hollister Elementary,Santa Barbara,93111,https://www2.goleta.k12.ca.us/hollister,
Fort Bragg High,Fort Bragg,95437,https://sites.google.com/fbusd.us/district/schools/high-school,
Russell Ranch Elementary,Folsom,95630,https://www.fcusd.org/rre,
Westlake Hills Elementary,Westlake Village,91362,https://www.conejousd.org/whe,
Monte Vista Elementary,Rohnert Park,94928,https://mvs.crpusd.org/,
Linton T. Simmons Elementary,Garden Grove,92841,https://simmons.ggusd.us/,
Mark Twain Elementary,Corcoran,93212,https://marktwain.corcoranunified.com/,
Gold Oak Elementary,Placerville,95667,https://www.gousd.org/,
Alameda Elementary,Downey,90242,https://web.dusd.net/alameda/,
Firebaugh Community Day,Firebaugh,93622,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=10738091030691,
Scandinavian Middle,Fresno,93726,https://www.fresnou.org/schools/scandinavian,
William Anderson Elementary,Lawndale,90260,https://wae-lesd-ca.schoolloop.com/,
La Quinta High,Westminster,92683,https://www.laquintahs.org/,
Abraham Lincoln Elementary,Cupertino,95014,https://www.cusdk8.org/lincoln,
Empire Oaks Elementary,Folsom,95630,https://www.fcusd.org/eoe,
Gold Ridge Elementary,Folsom,95630,https://www.fcusd.org/gre,
Cox (James H.) Elementary,Fountain Valley,92708,https://cox.fvsd.us/,
John Sutter Middle,Fowler,93625,https://www.fowlerusd.org/sutter,
Cucamonga Elementary,Rancho Cucamonga,91730,https://ces-cucamonga-ca.schoolloop.com/,
Quantum Academy,Escondido,92027,https://qa.eusd.org/,
Ortega Elementary,Pacifica,94044,https://www.pacificasd.org/OES,
El Rincon Elementary,Culver City,90230,https://elrincon.ccusd.org/,
Amistad High (Continuation),Indio,92201,https://www.cde.ca.gov/schooldirectory/details?cdscode=33670583331113,
Citrus Middle,Orange Cove,93646,https://citrus.kcusd.com/,
Jane Addams Middle,Lawndale,90260,https://jams-lesd-ca.schoolloop.com/,
Warren E. Hyde Middle,Cupertino,95014,https://www.greatschools.org/california/cupertino/5437-Warren-E.-Hyde-Middle-School/,
Roosevelt Elementary,Kingsburg,93631,https://www.kesd.org/roosevelt,
Deborah A. Williams Elementary,Fresno,93705,https://www.fresnounified.org/schools/williams,
Newbury Park High,Newbury Park,91320,http://dev.nphs.org/,
Concow Elementary,Oroville,95965,https://www.gfusd.org/,
Buford Elementary,Lennox,90304,https://bes.lennox.k12.ca.us/,
Monroe Elementary,Hanford,93230,https://monroe.hanfordesd.org/,
General Grant Middle,Reedley,93654,https://grant.kcusd.com/,
Springhill Elementary,Lafayette,94549,https://ses-lafsd-ca.schoolloop.com/,
King City Arts Magnet,King City,93930,http://www.kcarts.kcusd.org/,
Margaret Hedrick Elementary,El Centro,92243,https://www.hedrickstars.org/,
Barranca Elementary,Covina,91723,https://www.c-vusd.org/barranca,
Canyon Crest Elementary,Fontana,92337,https://www.fusd.net/canyoncrest,
Sheridan Elementary,Orange Cove,93646,https://sheridan.kcusd.com/,
Northview High,Covina,91722,https://www.c-vusd.org/domain/23,
Santana High,Santee,92071,https://santana.guhsd.net/,
Fieldbrook Elementary,McKinleyville,95519,https://www.fbk8.org/,
Romero Elementary,Santa Nella,95322,https://www.gustineusd.org/o/romero-elementary,
K. I. Jones Elementary,Fairfield,94534,https://www.fsusd.org/domain/4898,
Richard R. Oliphant Elementary,Indio,92203,https://sites.google.com/desertsands.us/oliphant/home,
Vincent Children's Center,West Covina,91790,https://www.c-vusd.org/Page/1242,
Nicolas Junior High,Fullerton,92833,https://nicolas.fullertonsd.org/,
Hanford Online Charter,Hanford,93230,https://www.hjuhsd.k12.ca.us/Domain/13,
Duarte High,Duarte,91010,https://www.duarteusd.org/dhs,
Manuel De Vargas Elementary,San Jose,95129,https://www.greatschools.org/california/san-jose/5431-Manuel-De-Vargas-Elementary-School/,
South Tamarind Elementary,Fontana,92335,https://www.fusd.net/Domain/33,
Tom Maloney Elementary,Fremont,94536,https://maloney-fusd-ca.schoolloop.com/,
Fresno City and Fresno State Preschools,Fresno,93703,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621660119891,
Sierra House Elementary,South Lake Tahoe,96150,http://sierrahouse.ltusd.org/,
Johnstonville Elementary,Susanville,96130,http://www.johnstonville.org/,
West Hills High,Santee,92071,https://wolfpack.guhsd.net/,
Alice N. Stroud Elementary,Modesto,95357,https://www.greatschools.org/california/modesto/7224-Alice-N.-Stroud-Elementary-School/,
Ewing Elementary,Fresno,93727,https://www.fresnounified.org/schools/ewing,
Redwood Elementary,Crescent City,95531,https://www.dnusd.org/redwood,
Warren (Earl) High,Downey,90241,https://www.cde.ca.gov/schooldirectory/details?cdscode=19644511939164,
Independence High,San Jose,95133,https://ihs.schoolloop.com/,
Family Tree Learning Center,Hemet,92544,https://www.greatschools.org/california/hemet/14226-Family-Tree-Learning-Center/,
Kelso (William H.) Elementary,Inglewood,90301,https://kelso.inglewoodusd.com/,
Los Amigos High,Fountain Valley,92708,https://www.losamigoshs.com/,
Sunset Elementary,Fresno,93706,https://www.fresnounified.org/schools/sunset,
Eliot Elementary,Gilroy,95020,https://eliot.gilroyunified.org/,
Greenfield Community,Bakersfield,93307,https://www.gfusd.net/apps/pages/Greenfield-Community-School,
Sweetwater Springs Elementary,Spring Valley,91977,https://www.lmsvschools.org/sweetwatersprings/,
Terra Nova High,Pacifica,94044,https://www.juhsd.net/tnhs,
Cullen Elementary,Glendora,91741,https://www.cullenelementary.com/,
Piedmont Hills High,San Jose,95132,https://phhs.schoolloop.com/,
Eucalyptus,Hawthorne,90250,https://euc-hsd-ca.schoolloop.com/,
Hillcrest Elementary,Monterey Park,91755,https://hillcrest.garvey.k12.ca.us/,
Desert Mirage High,Thermal,92274,https://dmhs.cvusd.us/desert-mirage-high-school,
East Whittier Middle,Whittier,90605,https://eastwhittier.ewcsd.org/,
Mountain Vista Elementary,Indio,92201,https://mves.cvusd.us/mountain-vista-elementary,
Lemoore University Elementary Charter,Lemoore,93245,https://www.luesd.k12.ca.us/o/ucs,
John F. Kennedy High,Fremont,94538,https://kennedy-fusd-ca.schoolloop.com/,
Ramona,Hawthorne,90250,https://ram-hsd-ca.schoolloop.com/,
Southridge Tech Middle,Fontana,92337,https://www.fusd.net/Southridgetech,
Hickman Middle,Hickman,95323,http://hms.hickmanschools.org/,
Dolores Huerta International Academy,Fontana,92335,https://www.fusd.net/Domain/15,
Almeria Middle,Fontana,92336,https://www.fusd.net/Almeria,
Norco Elementary,Norco,92860,https://norcoel.cnusd.k12.ca.us/,
Calwa Elementary,Fresno,93725,https://www.fresnounified.org/schools/calwa,
Valley View Acad of Tech and Creative Lrng (TK-6),Duarte,91010,https://www.duarteusd.org/vve,
S. A. Moffett Elementary,Huntington Beach,92646,https://moffett-huntington-ca.schoolloop.com/,
Cupertino Middle,Sunnyvale,94087,https://www.cusdk8.org/cupertino,
La Habra High,La Habra,90631,https://www.fjuhsd.org/Domain/10,
North Ranchito Elementary,Pico Rivera,90660,https://nre.erusd.org/,
Carle (William C.) High (Continuation),Lower Lake,95457,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=17640221730027,
Happy Valley Primary,Anderson,96007,https://www.hvusd.net/domain/9,
Benjamin Franklin Elementary,Corona,92882,https://benfranklin.cnusd.k12.ca.us/,
Lake Tahoe Environmental Science Magnet,South Lake Tahoe,96150,http://ltesms.ltusd.org/,
La Sierra High (Alternative),Fullerton,92831,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=30665143030335,
Kingsburg Independent Study High,Kingsburg,93631,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=10622570124727,
Will Rogers Middle,Lawndale,90260,https://wrmd-lesd-ca.schoolloop.com/,
Monte Vista Elementary,Lancaster,93534,https://www.lancsd.org/Domain/22,
El Dorado High,Placerville,95667,http://cougar.eduhsd.k12.ca.us/,
Montclaire Elementary,Los Altos,94024,https://www.cusdk8.org/montclaire,
Huntington Beach High,Huntington Beach,92648,https://www.hboilers.com/,
Lindo Park Elementary,Lakeside,92040,https://www.lsusd.net/Domain/611,
South High,Bakersfield,93304,http://south.kernhigh.org/,
Emery Secondary,Emeryville,94608,https://www.emeryhigh.com/,
Thomas Page Academy,Cotati,94931,https://tpa.crpusd.org/,
Mt. Olive Innovation and Technology High,Duarte,91010,https://www.duarteusd.org/MIT,
Lindero Canyon Middle,Agoura,91301,https://www.lvusd.org/lcms,
Samuel Kennedy Elementary,Sacramento,95828,http://blogs.egusd.net/kennedy/,
Creekview Ranch,Roseville,95747,https://cvr-dcjesd-ca.schoolloop.com/,
David Reese Elementary,Sacramento,95828,http://www.egusd.net/schools/elementary-schools/david-reese-elementary-school/,
Foothill Elementary,Corona,92882,https://foothill.cnusd.k12.ca.us/,
Jamestown Elementary,Jamestown,95327,https://www.jespanthers.org/,
Tamura (Hisamatsu) Elementary,Fountain Valley,92708,https://tamura.fvsd.us/,
Treeview Elementary,Hayward,94544,https://tvw-haywardusd-ca.schoolloop.com/,
Julien Hathaway Elementary,Oxnard,93033,https://www.huensd.k12.ca.us/o/hathaway-elementary,
Crocker Middle,Hillsborough,94010,https://www.greatschools.org/california/hillsborough/6859-Crocker-Middle-School/,
Andres Duarte Arts Academy (PK-8),Duarte,91010,https://www.duarteusd.org/andresduarte,
Bay Laurel Elementary,Calabasas,91302,https://www.lvusd.org/bles,
Indian Hills Elementary,Jurupa Valley,92509,https://jurupausd.org/schools/IndianHillsElementary/Pages/Default.aspx,
Sunnydale Elementary,Lancaster,93534,https://www.lancsd.org/Domain/27,
Maywood Middle,Corning,96021,https://mms-corning-ca.schoolloop.com/,
Hawthorne Math and Science Academy,Hawthorne,90250,https://www.hawthornemsa.org/,
John L. Golden Elementary,Etiwanda,91739,http://gol.etiwanda.org/,
Galt High,Galt,95632,https://www.galthigh.com/,
West High,Bakersfield,93309,https://west.kernhigh.org/,
Julian High,Julian,92036,http://www.juhsd.org/,
Nelson S. Dilworth Elementary,San Jose,95129,https://www.greatschools.org/california/san-jose/5432-Nelson-S.-Dilworth-Elementary-School/,
Death Valley High Academy,Shoshone,92384,https://www.cde.ca.gov/schooldirectory/details?cdscode=14632711438308,
Oak Park Elementary,Fontana,92337,https://www.fusd.net/oakpark,
Cedar Grove Elementary,San Jose,95148,https://cedargrove.eesd.org/,
Longwood Elementary,Hayward,94541,https://lwd-haywardusd-ca.schoolloop.com/,
Mountain Elementary,Gasquet,95543,https://www.dnusd.org/Mountain,
Phoenix Elementary Academy Community Day,Fresno,93705,https://www.fresnounified.org/schools/phoenixelementary,
Miles W. Culwell Community Day,Coalinga,93210,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621251030873,
Helendale Elementary,Helendale,92342,http://helendale.ss12.sharpschool.com/schools/helendale_elementary_school_-_h_e_s,
Richmond Street Elementary,El Segundo,90245,https://www.richmondstreet.org/,
Greenhills Elementary,Granite Bay,95746,http://greenhills.eurekausd.org/,
Washington High,Colton,92324,https://www.colton.k12.ca.us/Domain/954,
Orosi High,Orosi,93647,http://ohs.cojusd.org/,
Jurupa Middle,Jurupa Valley,92509,https://jurupausd.org/schools/JurupaMiddleSchool/Pages/Default.aspx,
Hamilton Elementary,Hanford,93230,https://hamilton.hanfordesd.org/,
Colony Basic Skills Alternative High,Hilmar,95324,https://www.cde.ca.gov/schooldirectory/details?cdscode=24656982430106,
Pescadero Elementary and Middle,Pescadero,94060,http://www.lhpusd.com/,
Centennial Elementary,Fresno,93726,https://www.fresnounified.org/schools/centennial,
Reche Canyon Elementary,Colton,92324,https://www.colton.k12.ca.us/rechecanyon,
Morningside High,Inglewood,90303,https://mhs.inglewoodusd.com/,
Masuda (Kazuo) Middle,Fountain Valley,92708,https://www.greatschools.org/california/fountain-valley/3706-Masuda-Kazuo-Middle-School/,
Smith River Elementary,Smith River,95567,https://www.dnusd.org/smithriver,
Dover Academy for International Studies,Fairfield,94533,https://www.fsusd.org/dover,
Holland Elementary,Fresno,93726,https://www.fresnounified.org/schools/holland,
Faylane Elementary,Garden Grove,92840,https://faylane.ggusd.us/,
Williamson Elementary,Rancho Cordova,95670,https://www.fcusd.org/Domain/25,
Stonebrae Elementary,Hayward,94542,https://sto-haywardusd-ca.schoolloop.com/,
Orange Cove High,Orange Cove,93646,https://ochs.kcusd.com/,
Mary Fay Pendleton Elementary,Oceanside,92058,https://mfp.fuesd.org/,
Hart-Ransom Academic Charter,Modesto,95358,http://www.hart-ransomcharter.com/,
Bowman Elementary,Hayward,94544,https://bow-haywardusd-ca.schoolloop.com/,
Carver Elementary,Los Angeles,90059,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19734376023758,
French Gulch-Whiskeytown Elementary,French Gulch,96033,https://www.frenchgulchschool.com/,
Tierra del Sol Middle,Lakeside,92040,https://www.lsusd.net/Domain/84,
Winter Gardens Elementary,Lakeside,92040,https://www.lsusd.net/wg,
Lagunita Elementary,Salinas,93907,https://sites.google.com/site/lagunitaschooldistrict/,
Patton Elementary,Garden Grove,92845,https://patton.ggusd.us/,
Cuddeback Elementary,Carlotta,95528,https://cuddebackschool.org/,
Vallemar Elementary,Pacifica,94044,https://www.pacificasd.org/VES,
Edison High,Huntington Beach,92646,https://www.edisonchargers.com/,
Rucker Elementary,Gilroy,95020,https://rucker.gilroyunified.org/,
El Marino Elementary,Culver City,90230,https://elmarino.ccusd.org/,
Alila,Earlimart,93219,https://www.earlimart.org/o/alila-school,
Harmony Elementary,Occidental,95465,http://www.harmonyusd.org/,
Bridgeport Elementary,Bridgeport,93517,https://www.cde.ca.gov/schooldirectory/details?cdscode=26736686025936,
Del Rey Elementary,King City,93930,http://www.drey.kcusd.org/,
Orleans Elementary,Orleans,95556,http://oes.ktjusd.k12.ca.us/About-Us/index.html,
Mistletoe Elementary,Redding,96002,https://mistletoe.eesd.net/,
Edna Beaman Elementary,Benton,93512,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=26736686025928,
Lakeside Early Advantage Preschool,Lakeside,92040,https://www.lsusd.net/domain/24,
Frank M. Wright Middle,Imperial,92251,http://fwms.imperialusd.org/,
University Elementary at La Fiesta,Rohnert Park,94928,https://uelf.crpusd.org/,
El Portal Middle,Escalon,95320,https://www.elportalmiddle.org/,
Indio High,Indio,92201,https://sites.google.com/desertsands.us/indiorajahs/,
Agoura High,Agoura,91301,https://www.lvusd.org/agoura,
John Ehrhardt Elementary,Elk Grove,95758,http://blogs.egusd.net/ehrhardt/,
Mark Keppel Elementary,Glendale,91202,https://www.gusd.net/keppel,
Maze Middle,Hollister,95023,https://maze.hesd.org/,
Coyote Ridge Elementary,Roseville,95747,https://cr-dcjesd-ca.schoolloop.com/,
Desert View Elementary,Lancaster,93534,https://www.lancsd.org/Domain/10,
Kermit McKenzie Intermediate,Guadalupe,93434,https://www.mckenziejrhigh.com/,
Sunnyslope Elementary,Jurupa Valley,92509,https://jurupausd.org/schools/SunnyslopeElementary/Pages/Default.aspx,
Roeding Elementary,Fresno,93705,https://www.fresnounified.org/schools/roeding,
Muir Elementary,Fresno,93728,https://www.fresnounified.org/schools/muir,
Rolling Hills Elementary,Fullerton,92835,https://rolling.fullertonsd.org/,
Kerman Middle,Kerman,93630,https://www.kermanusd.com/domain/18,
Earlimart Elementary,Earlimart,93219,https://www.earlimart.org/,
Buttercup Pre-School,Agoura Hills,91301,http://www.buttercuppreschool.org/,
Maxwell Academy (PK-8),Duarte,91010,https://www.cde.ca.gov/schooldirectory/details?cdscode=19644696012934,
Mango Elementary,Fontana,92336,https://www.fusd.net/Mango,
Mountain View High (Continuation),Burney,96013,https://www.cde.ca.gov/schooldirectory/details?cdscode=45699894530010,
North Hillsborough,Hillsborough,94010,https://www.hcsdk8.org/North,
Trust Blended Learning,La Mesa,91942,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=37681970132951,
Buckeye School of the Arts,Redding,96003,http://bsoa.gwusd.org/,
El Camino Elementary,Santa Barbara,93111,https://www.elcamino.goleta.k12.ca.us/,
Lennox Middle,Lennox,90304,https://lms.lennox.k12.ca.us/,
Gustine High,Gustine,95322,https://en.wikipedia.org/wiki/Gustine_High_School,
Fred T. Korematsu Elementary at Mace Ranch,Davis,95616,https://korematsu.djusd.net/,
Navelencia Middle,Reedley,93654,https://navelencia.kcusd.com/,
Holly Oak Elementary,San Jose,95148,https://hollyoak.eesd.org/,
Mission Valley Elementary,Fremont,94539,https://missionvalley-fusd-ca.schoolloop.com/,
Rafer Johnson Junior High,Kingsburg,93631,https://www.kesd.org/rafer,
Fullerton Union High,Fullerton,92832,http://www.fullertonhigh.org/,
Maple Elementary,Fontana,92335,https://www.fusd.net/maple,
Burney Elementary,Burney,96013,http://frjusd-bes.ss12.sharpschool.com/,
Happy Camp Elementary,Happy Camp,96039,https://www.happycamp.k12.ca.us/,
Traweek Middle,West Covina,91723,https://www.c-vusd.org/Domain/20,
East Heritage Elementary,Fontana,92336,http://eh.etiwanda.org/,
Temple Academy,La Puente,91744,https://ta-hlpusd-ca.schoolloop.com/,
Valley Vista High (Continuation),Fountain Valley,92708,https://www.vvhs.info/,
T. L. Waggoner Elementary,Imperial,92251,http://tlw.imperialusd.org/,
Rosa Parks Elementary,Corona,92880,https://parks.cnusd.k12.ca.us/,
Emerson Elementary,Compton,90221,https://rwees-compton-ca.schoolloop.com/,
Fort Miller Middle,Fresno,93704,https://www.fresnounified.org/schools/fortmiller,
Harder Elementary,Hayward,94541,https://har-haywardusd-ca.schoolloop.com/,
Lincoln Elementary,Kingsburg,93631,https://www.kesd.org/lincoln,
